898,1175
898,1193
898,1180
898,1214
898,1146
898,1122
898,1183
898,1149
898,1162
898,1170
898,1157
898,1159
898,1123
898,1163
898,1110
898,1194
898,1118
898,1220
898,1197
841,1180
841,1214
841,1183
841,1149
841,1170
841,1157
841,1205
841,1123
841,1163
841,1110
841,1109
841,1194
841,1118
841,1197
841,1179
968,1180
968,1214
968,1183
968,1149
968,1170
968,1157
968,1205
968,1123
968,1163
968,1110
968,1109
968,1194
968,1118
968,1197
968,1179
541,1180
541,1214
541,1183
541,1149
541,1215
541,1170
541,1157
541,1129
541,1156
541,1123
541,1163
541,1110
541,1194
541,1118
541,1220
541,1197
541,1179
1069,1180
1069,1214
1069,1183
1069,1149
1069,1215
1069,1170
1069,1157
1069,1129
1069,1156
1069,1123
1069,1163
1069,1110
1069,1194
1069,1118
1069,1220
1069,1197
1069,1179
974,1180
974,1214
974,1191
974,1131
974,1149
974,1162
974,1170
974,1157
974,1123
974,1163
974,1110
974,1194
974,1118
974,1197
974,1179
559,1180
559,1214
559,1191
559,1131
559,1149
559,1162
559,1170
559,1157
559,1123
559,1163
559,1110
559,1194
559,1118
559,1197
559,1179
253,1214
253,1183
253,1128
253,1149
253,1170
253,1157
253,1116
253,1159
253,1123
253,1163
253,1110
253,1194
253,1118
253,1197
336,1214
336,1183
336,1128
336,1149
336,1170
336,1157
336,1116
336,1159
336,1123
336,1163
336,1110
336,1194
336,1118
336,1197
989,1214
989,1128
989,1149
989,1170
989,1157
989,1123
989,1163
989,1110
989,1194
989,1118
989,1197
804,1214
804,1128
804,1149
804,1170
804,1157
804,1123
804,1163
804,1110
804,1194
804,1118
804,1197
453,1175
453,1196
453,1210
453,1191
453,1162
453,1170
453,1129
453,1204
453,1158
453,1148
453,1123
453,1201
453,1110
453,1216
453,1185
453,1118
453,1197
453,1142
453,1179
439,1175
439,1196
439,1210
439,1191
439,1162
439,1170
439,1129
439,1204
439,1158
439,1148
439,1123
439,1201
439,1110
439,1216
439,1185
439,1118
439,1197
439,1142
439,1179
616,1175
616,1193
616,1180
616,1133
616,1122
616,1191
616,1183
616,1128
616,1162
616,1157
616,1205
616,1204
616,1148
616,1123
616,1201
616,1110
616,1185
616,1194
616,1118
616,1197
616,1179
28,1193
28,1180
28,1198
28,1184
28,1199
28,1183
28,1149
28,1162
28,1157
28,1116
28,1204
28,1137
28,1148
28,1123
28,1201
28,1163
28,1110
28,1216
28,1178
28,1185
28,1194
28,1118
28,1220
28,1142
28,1179
28,1139
927,1193
927,1180
927,1198
927,1184
927,1199
927,1183
927,1149
927,1162
927,1157
927,1116
927,1204
927,1137
927,1148
927,1123
927,1201
927,1163
927,1110
927,1216
927,1178
927,1185
927,1194
927,1118
927,1220
927,1142
927,1179
927,1139
457,1199
457,1191
457,1183
457,1162
457,1170
457,1157
457,1129
457,1204
457,1148
457,1123
457,1201
457,1163
457,1110
457,1216
457,1178
457,1185
457,1194
457,1118
457,1142
457,1139
690,1199
690,1191
690,1183
690,1162
690,1170
690,1157
690,1129
690,1204
690,1148
690,1123
690,1201
690,1163
690,1110
690,1216
690,1178
690,1185
690,1194
690,1118
690,1142
690,1139
1004,1117
1004,1199
1004,1183
1004,1162
1004,1157
1004,1204
1004,1148
1004,1123
1004,1201
1004,1110
1004,1216
1004,1185
1004,1194
1004,1142
1004,1139
585,1117
585,1199
585,1183
585,1162
585,1157
585,1204
585,1148
585,1123
585,1201
585,1110
585,1216
585,1185
585,1194
585,1142
585,1139
1108,1117
1108,1199
1108,1183
1108,1162
1108,1157
1108,1120
1108,1204
1108,1137
1108,1148
1108,1123
1108,1201
1108,1110
1108,1216
1108,1185
1108,1194
1108,1220
1108,1142
458,1117
458,1199
458,1191
458,1183
458,1162
458,1157
458,1120
458,1204
458,1148
458,1110
458,1185
458,1220
32,1193
32,1198
32,1199
32,1122
32,1191
32,1183
32,1149
32,1162
32,1205
32,1116
32,1204
32,1137
32,1148
32,1123
32,1201
32,1181
32,1163
32,1110
32,1216
32,1185
32,1194
32,1118
32,1142
32,1179
32,1139
377,1193
377,1198
377,1199
377,1122
377,1191
377,1183
377,1149
377,1162
377,1205
377,1116
377,1204
377,1137
377,1148
377,1123
377,1201
377,1181
377,1163
377,1110
377,1216
377,1185
377,1194
377,1118
377,1142
377,1179
377,1139
823,1175
823,1193
823,1160
823,1198
823,1177
823,1209
823,1114
823,1184
823,1210
823,1146
823,1122
823,1191
823,1169
823,1190
823,1183
823,1153
823,1166
823,1154
823,1215
823,1162
823,1170
823,1111
823,1157
823,1205
823,1116
823,1120
823,1115
823,1204
823,1138
823,1137
823,1148
823,1123
823,1201
823,1181
823,1110
823,1208
823,1216
823,1127
823,1178
823,1185
823,1194
823,1118
823,1179
823,1165
823,1217
823,1168
823,1139
703,1175
703,1193
703,1160
703,1198
703,1177
703,1209
703,1114
703,1184
703,1210
703,1146
703,1122
703,1191
703,1169
703,1190
703,1183
703,1153
703,1166
703,1154
703,1215
703,1162
703,1170
703,1111
703,1157
703,1205
703,1116
703,1120
703,1115
703,1204
703,1138
703,1137
703,1148
703,1123
703,1201
703,1181
703,1110
703,1208
703,1216
703,1127
703,1178
703,1185
703,1194
703,1118
703,1179
703,1165
703,1217
703,1168
703,1139
721,1183
721,1149
721,1162
721,1157
721,1123
721,1110
721,1194
721,1179
48,1183
48,1149
48,1162
48,1157
48,1123
48,1110
48,1194
48,1179
13,1114
13,1147
13,1210
13,1122
13,1218
13,1183
13,1128
13,1149
13,1125
13,1111
13,1157
13,1205
13,1159
13,1208
13,1118
13,1220
13,1139
564,1114
564,1147
564,1210
564,1122
564,1218
564,1183
564,1128
564,1149
564,1125
564,1111
564,1157
564,1205
564,1159
564,1208
564,1118
564,1220
564,1139
1003,1191
1003,1157
1003,1205
1003,1148
1003,1201
1003,1181
1003,1110
1003,1185
1003,1118
676,1191
676,1111
676,1157
676,1205
676,1181
676,1110
676,1185
676,1118
676,1139
861,1193
861,1183
861,1162
861,1129
861,1123
861,1110
861,1208
861,1194
861,1118
861,1179
582,1193
582,1183
582,1162
582,1129
582,1123
582,1110
582,1208
582,1194
582,1118
582,1179
608,1140
608,1209
608,1183
608,1162
608,1157
608,1148
608,1123
608,1163
608,1118
608,1179
372,1193
372,1183
372,1170
372,1157
592,1193
592,1183
592,1170
592,1157
844,1210
844,1122
844,1191
844,1169
844,1183
844,1111
844,1157
844,1205
844,1204
844,1110
844,1194
844,1118
844,1179
844,1139
831,1210
831,1122
831,1191
831,1169
831,1183
831,1111
831,1157
831,1205
831,1204
831,1110
831,1194
831,1118
831,1179
831,1139
682,1180
682,1214
682,1183
682,1157
682,1110
780,1180
780,1214
780,1183
780,1157
780,1110
593,1167
593,1198
593,1177
593,1183
593,1128
593,1162
593,1157
593,1129
593,1205
593,1156
593,1195
593,1138
593,1158
593,1123
593,1181
593,1110
593,1185
593,1194
593,1179
593,1168
912,1167
912,1198
912,1177
912,1183
912,1128
912,1162
912,1157
912,1129
912,1205
912,1156
912,1195
912,1138
912,1158
912,1123
912,1181
912,1110
912,1185
912,1194
912,1179
912,1168
539,1180
539,1177
539,1117
539,1122
539,1191
539,1183
539,1215
539,1162
539,1157
539,1205
539,1137
539,1159
539,1123
539,1181
539,1110
539,1194
539,1220
644,1180
644,1177
644,1117
644,1122
644,1191
644,1183
644,1215
644,1162
644,1157
644,1205
644,1137
644,1159
644,1123
644,1181
644,1110
644,1194
644,1220
512,1193
512,1146
512,1122
512,1191
512,1183
512,1125
512,1162
512,1170
512,1204
512,1137
512,1123
512,1181
512,1110
512,1194
512,1118
512,1179
512,1165
512,1217
512,1151
512,1168
816,1193
816,1146
816,1122
816,1191
816,1183
816,1125
816,1162
816,1170
816,1204
816,1137
816,1123
816,1181
816,1110
816,1194
816,1118
816,1179
816,1165
816,1217
816,1151
816,1168
971,1162
971,1157
971,1174
971,1118
971,1179
1018,1162
1018,1157
1018,1174
1018,1118
1018,1179
599,1183
771,1183
920,1193
920,1210
920,1199
920,1183
920,1153
920,1215
920,1162
920,1157
920,1204
920,1148
920,1201
920,1181
920,1110
920,1208
920,1216
920,1185
920,1194
920,1118
920,1142
920,1179
920,1168
275,1193
275,1210
275,1199
275,1191
275,1183
275,1153
275,1162
275,1157
275,1204
275,1148
275,1181
275,1110
275,1208
275,1216
275,1194
275,1179
275,1168
9,1193
9,1210
9,1183
9,1123
9,1110
9,1216
9,1185
9,1194
9,1179
200,1193
200,1210
200,1183
200,1123
200,1110
200,1216
200,1185
200,1194
200,1179
887,1193
887,1210
887,1183
887,1162
887,1170
887,1118
520,1193
520,1210
520,1183
520,1162
520,1170
520,1118
1006,1122
1006,1183
1006,1155
1006,1123
1006,1194
1006,1118
1006,1179
1006,1182
871,1122
871,1183
871,1155
871,1123
871,1194
871,1118
871,1179
871,1182
199,1125
199,1157
199,1181
199,1163
199,1110
199,1179
30,1125
30,1157
30,1181
30,1163
30,1110
30,1179
147,1183
147,1149
147,1162
147,1170
147,1159
147,1123
147,1110
147,1216
147,1194
147,1118
147,1179
147,1165
953,1183
953,1149
953,1162
953,1170
953,1159
953,1123
953,1110
953,1216
953,1194
953,1118
953,1179
953,1165
1011,1180
1011,1184
1011,1191
1011,1149
1011,1170
1011,1188
1011,1163
1011,1194
1011,1118
1011,1179
1011,1165
1085,1180
1085,1184
1085,1191
1085,1149
1085,1170
1085,1188
1085,1163
1085,1194
1085,1118
1085,1179
1085,1165
924,1167
924,1198
924,1177
924,1184
924,1215
924,1157
924,1205
924,1195
924,1138
924,1158
924,1137
924,1123
